original_id,path,class_id,split,duplicate_group_id,sha256,phash64
XIE24_ORIG_000302,class_005/XIE24_ORIG_000302.jpg,5,train,GROUP_000302,7b278f7be3325d468f8655d840fea806ce87a3406182f69adfa1312bfd4ba436,1c03d26d1441520d
XIE24_ORIG_000303,class_005/XIE24_ORIG_000303.jpg,5,train,GROUP_000303,4bc574ce9561c2064532f02cf7a575985c1c3e66ba0f450ee01ef1960a447064,18503aec4fd8a399
XIE24_ORIG_000304,class_005/XIE24_ORIG_000304.jpg,5,train,GROUP_000304,c52dbaab32688d28a343e4bfacdf60e82d0ad50054b12a1abdf9cfdc481b4edb,8b3c28d1d67776df
XIE24_ORIG_000305,class_005/XIE24_ORIG_000305.jpg,5,train,GROUP_000305,f7c52bed33509c3c7a6b2a80f6d063f9698755224db470515f34d0eb9b2c1dcc,1982d50f93a69f9f
XIE24_ORIG_000306,class_005/XIE24_ORIG_000306.jpg,5,train,GROUP_000306,695eaca0ac33ccb8b01d2386354753d8ba5b19440c3751b1f4502d6388266e05,e11b5cf48b8a2520
XIE24_ORIG_000307,class_005/XIE24_ORIG_000307.jpg,5,train,GROUP_000307,d4104bfd94eddc7bc94151f3b484777abffa82c0de371185c67e3f242de7d253,5dbf5ba526526b3a
XIE24_ORIG_000308,class_005/XIE24_ORIG_000308.jpg,5,train,GROUP_000308,ea0256bbe161ac579882a8ce9f63db47a019d45a5add6cf84990cb82250d87b8,09f9b1a90a54529d
XIE24_ORIG_000309,class_005/XIE24_ORIG_000309.jpg,5,train,GROUP_000309,adb0c354acaff415353d474173c7c8b8776a85c0d68fb5ff2f3307ad31e09f29,e3bf2e135589ed66
XIE24_ORIG_000310,class_005/XIE24_ORIG_000310.jpg,5,train,GROUP_000310,257590ee4c983f71e5d520b3810e220bac3f864795089fb0d6e6b0ec4b64f9f7,bf658afba4ebb804
XIE24_ORIG_000311,class_005/XIE24_ORIG_000311.jpg,5,train,GROUP_000311,a0d772dd09bf5a08f9b4eef1cd5354ff5b5fe3cb05de4184e0f84e78ff73616b,fed4abe188cf0db0
XIE24_ORIG_000312,class_005/XIE24_ORIG_000312.jpg,5,train,GROUP_000312,7c1391838247aa628b37a3aad6b347f640b1e31863c09d00bcad3ba9fcbfe211,fd539a2d0202aab6
XIE24_ORIG_000313,class_005/XIE24_ORIG_000313.jpg,5,train,GROUP_000313,2a59da33465aad3764d900c29222509b521752a04b28b7194bea07439ca9a1db,4b7fc723f34ca58f
XIE24_ORIG_000314,class_005/XIE24_ORIG_000314.jpg,5,train,GROUP_000314,9c0144b4ed735312b63740fa02325c32f123f9f13eb728be2d1a53fe0fcfe2e4,a71d80c0391be776
XIE24_ORIG_000315,class_005/XIE24_ORIG_000315.jpg,5,train,GROUP_000315,50cb45671a89dc0c585e4acd388caaa521908c08da5082d1333f38bc3d4174d9,6512d6dd3f980ea6
XIE24_ORIG_000316,class_005/XIE24_ORIG_000316.jpg,5,train,GROUP_000316,8295a25f203bc04be6427be3e1fe2965c9b1c40d137fb9e5a46e5752476af1e9,edd51709e6a173ba
XIE24_ORIG_000317,class_005/XIE24_ORIG_000317.jpg,5,train,GROUP_000317,a10faa8f506d4a27931ee216a9adab00647defb71300da70e7473b6b045899e3,eb1353826367a923
XIE24_ORIG_000318,class_005/XIE24_ORIG_000318.jpg,5,train,GROUP_000318,a9a7287b43fb64b1dd30ab11123d3b7b84c226cc92b127e4099207e0fd9e7f77,4a3a5847f578a194
XIE24_ORIG_000319,class_005/XIE24_ORIG_000319.jpg,5,train,GROUP_000319,c726b550fe3d909f804f3f0a723d7a769cd5db8c5ae8fefa074f2c7c226eee93,e6f584bd9c835091
XIE24_ORIG_000320,class_005/XIE24_ORIG_000320.jpg,5,train,GROUP_000320,a383a03390cecbde84d55582f6af54ef3f28a81e5959c0fae8b8cdfe85d90359,56a9ea47957a7341
XIE24_ORIG_000321,class_005/XIE24_ORIG_000321.jpg,5,train,GROUP_000321,7baf85b0af6ceb95cf5dea578c669b556dd09fa847b91d9279dc0439589a80ae,7db2aed0c4224c1b
XIE24_ORIG_000322,class_005/XIE24_ORIG_000322.jpg,5,train,GROUP_000322,6f2653fc5a09ac0dcf03ff78951668ba7c37de89fbc6c3ebe91b333044a26cff,72b26b331ca7992f
XIE24_ORIG_000323,class_005/XIE24_ORIG_000323.jpg,5,train,GROUP_000323,16628ae92d3d8931e7f7a90798ca8e6560696b77e022ea96c31d09db95b4e701,3804489607c7e6a7
XIE24_ORIG_000324,class_005/XIE24_ORIG_000324.jpg,5,train,GROUP_000324,74f59c3fe1569bb1304ff5968949da6d292084080f71fd0062d217709e2469c3,17ba8f9a0cfb9364
XIE24_ORIG_000325,class_005/XIE24_ORIG_000325.jpg,5,train,GROUP_000325,47937d040e79d8e087227e9631637f91a8a87b1007eae708d7f3785627f8ae1f,c120e02649439afa
XIE24_ORIG_000326,class_005/XIE24_ORIG_000326.jpg,5,train,GROUP_000326,605a5102f803d02355229bb7c605ac764da1a70b3b943b13b5a8c863509dd83b,95ada406b51f96c2
XIE24_ORIG_000327,class_005/XIE24_ORIG_000327.jpg,5,train,GROUP_000327,bce4bed9e44ba2b16c0e1de1882f811776f4d3cfeaf7d54f3bd3ef77240d9ac1,c38a7b55e85939c1
XIE24_ORIG_000328,class_005/XIE24_ORIG_000328.jpg,5,train,GROUP_000328,6677f93b3eda124936de4775d1f40133176e1457bbae0d7996bd74bdff8a76b8,1689245c0ea687fd
XIE24_ORIG_000329,class_005/XIE24_ORIG_000329.jpg,5,train,GROUP_000329,04cd03a72d513ee6d8eeb6217286d04bc8acff455f5ce53acbd2bd11f727a1f6,d6d83c68d81d3c88
XIE24_ORIG_000330,class_005/XIE24_ORIG_000330.jpg,5,train,GROUP_000330,fe9c7c3b1d6fa6a3fcd0171211f01d579154fb9610c7d71f966f277534af43c7,e15aff2ed6997939
XIE24_ORIG_000331,class_005/XIE24_ORIG_000331.jpg,5,train,GROUP_000331,4e993802d008fd3933dc2efb2661e163e73b12714e2432dfa03b462c829bee42,188117c214d52e7b
XIE24_ORIG_000332,class_005/XIE24_ORIG_000332.jpg,5,train,GROUP_000332,22cc06dcdf17524c1c14f2b12cdff7bcedee01cf7c581d32efcd82b84a75e26d,181fa4c0cca2c536
XIE24_ORIG_000333,class_005/XIE24_ORIG_000333.jpg,5,train,GROUP_000333,e150d235ced1356b3a08964614cea81d203f4cc7ff0074c5d6202bd00151d2dd,86719851a16feef8
XIE24_ORIG_000334,class_005/XIE24_ORIG_000334.jpg,5,train,GROUP_000334,54714ad25026e182986b1f3eb0b348ac83aaf3d9bf5c4494c5512cf171de6622,f1233253c4228b79
XIE24_ORIG_000335,class_005/XIE24_ORIG_000335.jpg,5,train,GROUP_000335,af44c7e181ef6a8a9a607006ae076e8f47bac5e9ce6b3ca3187280156b494871,7c1b1a4fb2403531
XIE24_ORIG_000336,class_005/XIE24_ORIG_000336.jpg,5,train,GROUP_000336,3d21c7dc81771945b4463e2e2f99bded4636682ff1bc2e6fae4ee0ee2bdd1602,1b928b394828aeb0
XIE24_ORIG_000337,class_005/XIE24_ORIG_000337.jpg,5,train,GROUP_000337,57811d386126609f7758841f7a32f43fb794aa91b216ff87095ebba5170d39b5,9ffc935df985d7d3
XIE24_ORIG_000338,class_005/XIE24_ORIG_000338.jpg,5,train,GROUP_000338,a3872b617b2558f83d61028d07d7130286e4be6001c394faed2c2e5943358323,08d189505702adab
XIE24_ORIG_000339,class_005/XIE24_ORIG_000339.jpg,5,train,GROUP_000339,8558bbbcac092d05d2ff00255eaf8313cacf13058e677b266d19c6895b7dcf0c,127146df095dc223
XIE24_ORIG_000340,class_005/XIE24_ORIG_000340.jpg,5,train,GROUP_000340,5a4a1515d7d5f9b4558674299b7500a5e0a352424b9abd4616589a600a875c18,555f007840e6c70c
XIE24_ORIG_000341,class_005/XIE24_ORIG_000341.jpg,5,train,GROUP_000341,c1991ddb6a67b7e1dfc6670ac0a615ab2367de653bc28586132d5a7ac932ae3d,34c2d3b1f33f128d
XIE24_ORIG_000342,class_006/XIE24_ORIG_000342.jpg,6,train,GROUP_000342,e4c26870b2d772b3bec5bedf0b56d4a724fcee9d33f56ca5d3ecd376aeaa9914,56a8a1d1de22f537
XIE24_ORIG_000343,class_006/XIE24_ORIG_000343.jpg,6,train,GROUP_000343,2b7becbbdb6ae2f10efd4ddf44c32e63f7f31c5b163b9354be97df0fd2b0655f,f333a6f00c7df796
XIE24_ORIG_000344,class_006/XIE24_ORIG_000344.jpg,6,train,GROUP_000344,de79e687de8e943d115157202ec767acc1f57e8e225f71bca25f2d264b307e35,28aa388e37836d77
XIE24_ORIG_000345,class_006/XIE24_ORIG_000345.jpg,6,train,GROUP_000345,d1ba6a14c50d2a464347a1d9fd5a620b4771979c0bd2cf26aa95a1c4f08903f6,4a972edfdf62e12b
XIE24_ORIG_000346,class_006/XIE24_ORIG_000346.jpg,6,train,GROUP_000346,a0a3131f87169653fdf2228d60b387b69eba72d20210a2dab0d7facc1d578345,79c10bd596413e32
XIE24_ORIG_000347,class_006/XIE24_ORIG_000347.jpg,6,train,GROUP_000347,3b4f7f594edfeaf89e275f057370dfc55f73068268d21a9a4847333aa7a5a91b,4681114e87edf15f
XIE24_ORIG_000348,class_006/XIE24_ORIG_000348.jpg,6,train,GROUP_000348,a2b3165cff1632599d1b5c431f93fe6f743cc1f9ae0abe63e9d366e3ef3ea02e,3f94b885c6ce939a
XIE24_ORIG_000349,class_006/XIE24_ORIG_000349.jpg,6,train,GROUP_000349,88bc5b276d198de0e4c8530577ccce6635029882b3916f17088c3da33006dc9f,d101e24a2a2640b0
XIE24_ORIG_000350,class_006/XIE24_ORIG_000350.jpg,6,train,GROUP_000350,e879a35c9c41075398c9ca2caddd66c71e9ed514e15731aef53a730919da5dd0,550fac26b6b497a2
XIE24_ORIG_000351,class_006/XIE24_ORIG_000351.jpg,6,train,GROUP_000351,13b0de634115d3cb54b922c9b9910e2470e1002ef5c6dbec91f316479980f75b,7b164977c140f46c
XIE24_ORIG_000352,class_006/XIE24_ORIG_000352.jpg,6,train,GROUP_000352,96147f77c547efa141bb58a1938845325222dc5095d6a24602338ac27c1a368f,df359ec119cba158
XIE24_ORIG_000353,class_006/XIE24_ORIG_000353.jpg,6,train,GROUP_000353,6d44852992accaca026ef2bc906a01f9154b41449833c364ebb3e5ccbcbf1d35,6b81bd24a410c7b4
XIE24_ORIG_000354,class_006/XIE24_ORIG_000354.jpg,6,train,GROUP_000354,631318e7e75c747042f1e86a45a260896bbea6630e095a0db65dbef9308ded3c,188151602194b5f8
XIE24_ORIG_000355,class_006/XIE24_ORIG_000355.jpg,6,train,GROUP_000355,3efdc3e583e98b51b4486be4702f9e156986dc8ca56875d0ec8619955043fccb,12855ea6741c818b
XIE24_ORIG_000356,class_006/XIE24_ORIG_000356.jpg,6,train,GROUP_000356,f59b427d275a2bb7be7e83a7d8f0edfca44ed63cc1244a043d7a99cdc8af0315,4908ea495f0c3d07
XIE24_ORIG_000357,class_006/XIE24_ORIG_000357.jpg,6,train,GROUP_000357,0ff21c9794de41dabe8acbe164a9dcb2d7deafc5caf6195e4c29cc23d6bd5b1d,0f6783a20828d28f
XIE24_ORIG_000358,class_006/XIE24_ORIG_000358.jpg,6,train,GROUP_000358,f81b108741922059cbf74005df5dccf1cef1e2490cd5e5b1f5976d7eeee0fb32,8f029a08c49fdc5b
XIE24_ORIG_000359,class_006/XIE24_ORIG_000359.jpg,6,train,GROUP_000359,4994f42d44368aa9098dbc1631f90a2fc935ae8631cf12e2584285bed726e3c6,e5f83caff218cf54
XIE24_ORIG_000360,class_006/XIE24_ORIG_000360.jpg,6,train,GROUP_000360,34ab4c48112dfcab00476963ce8837425c24b417559c5a5935962b8a39f57a0a,bfab3ec64637ff76
XIE24_ORIG_000361,class_006/XIE24_ORIG_000361.jpg,6,train,GROUP_000361,8aec2ab6ace987bcc36b475176b8f03001eb57da8673942dc4632dba601983ff,d648d7050e17c248
XIE24_ORIG_000362,class_006/XIE24_ORIG_000362.jpg,6,train,GROUP_000362,325c3a12c50b694267c5fb874bc13de9486bd3296062c93af52a4bcdbab85384,0e66c58738dc3752
XIE24_ORIG_000363,class_006/XIE24_ORIG_000363.jpg,6,train,GROUP_000363,6f435f84903d6469192a0e464fe6db201d672c0a8fd0cf2028b2f1e7c35b2f1c,856f25a7d574d906
XIE24_ORIG_000364,class_006/XIE24_ORIG_000364.jpg,6,train,GROUP_000364,3e41ba94eca107c0e13177feb474345f8ef98a7b09dd39250404e79bdad9ce17,587c0d117ef8a349
XIE24_ORIG_000365,class_006/XIE24_ORIG_000365.jpg,6,train,GROUP_000365,6fe2f63188efc681946a3a074bba75eb543f4c49be046a84b00b390bc5b81da8,7ae368f1850470ee
XIE24_ORIG_000366,class_006/XIE24_ORIG_000366.jpg,6,train,GROUP_000366,57ddcee7ac2b74c40c32cc4eaf202dc585fe846f3170cbe13ded8197e6c6c40d,ae27e8c745d049ac
XIE24_ORIG_000367,class_006/XIE24_ORIG_000367.jpg,6,train,GROUP_000367,40138a94db293ab274a4f96bb56d5748698fdbac94ecef9a841a08b6a361cffc,96395e01c770df11
XIE24_ORIG_000368,class_006/XIE24_ORIG_000368.jpg,6,train,GROUP_000368,d7bef4dd2a4dd4b3fee4458a82cc1008038e950f95dac0d2e272a2865bb05ab1,eea66eab93ece5a6
XIE24_ORIG_000369,class_006/XIE24_ORIG_000369.jpg,6,train,GROUP_000369,d8064448183d18c1eeafb9e359a1704a812af5f4922aaac940a9b9127e543db2,366a8e9483c641ce
XIE24_ORIG_000370,class_006/XIE24_ORIG_000370.jpg,6,train,GROUP_000370,983d22fb23f2c65ff61dd150b8fde2286d642e9aa48de56e1686351bc475ec82,741d02fe537038be
XIE24_ORIG_000371,class_006/XIE24_ORIG_000371.jpg,6,train,GROUP_000371,112d97ffae4e1a87e8f5a98a09a8866707b413dc57bf0bd95518765f731dd40c,ac229e43058a04f6
XIE24_ORIG_000372,class_006/XIE24_ORIG_000372.jpg,6,train,GROUP_000372,7b45fc5d77cc3a67d2a31ec5bfb776bdc875ea3862811efda44cb6caa2970c71,cea381ad9913dcd4
XIE24_ORIG_000373,class_006/XIE24_ORIG_000373.jpg,6,train,GROUP_000373,51131d759fc3cae6f0cfd3698ad5647556df2798b2bf18029bfdad6e315ab61d,5f02cb21b1adf7c1
XIE24_ORIG_000374,class_006/XIE24_ORIG_000374.jpg,6,train,GROUP_000374,b1b271765e23cdd33926bf50504eb1d84ecf3e54ba0e8357b31e8b6d1381fbac,4e02bbf02d4dd915
XIE24_ORIG_000375,class_006/XIE24_ORIG_000375.jpg,6,train,GROUP_000375,0ec1ebfa5e90e45b4776a1b339d87ca18c2273e7062088ca04c8ea4007918c59,20a9fff990a3e95f
XIE24_ORIG_000376,class_006/XIE24_ORIG_000376.jpg,6,train,GROUP_000376,2fa7ea6d79a7b1848a510ea3bbaf76e66cee0846a3fbcdd42ccf9ac1b4dcc886,e5ea9a5688a178e4
XIE24_ORIG_000377,class_006/XIE24_ORIG_000377.jpg,6,train,GROUP_000377,26c3d846d2bfde78785466a3401dbd11c1d6ed04a8723b2ea4378a6f3e35a567,8f126498fed657ab
XIE24_ORIG_000378,class_006/XIE24_ORIG_000378.jpg,6,train,GROUP_000378,40f5b2eed5fb14109672e473eea105f67070b2ee9d9cf1d9cfb748523fee999b,aaa73cf3fae4c06e
XIE24_ORIG_000379,class_006/XIE24_ORIG_000379.jpg,6,train,GROUP_000379,8d617864ad05bfcea77d738ac1fa612be10c7b4cedd7ce03ef1e540716aefa06,8c5629d61f6da590
XIE24_ORIG_000380,class_006/XIE24_ORIG_000380.jpg,6,train,GROUP_000380,654d24a9e54d5ce74eb59d7494490bbe235527dba32049e2c68e57698456b95b,cbcea4fd0e3ed93f
XIE24_ORIG_000381,class_006/XIE24_ORIG_000381.jpg,6,train,GROUP_000381,c5b4687ec77241ee91a527e2a5c6fe22b2e38ec5481ad55a03295ec08b0f485a,fd52c6aebd29219b
XIE24_ORIG_000382,class_006/XIE24_ORIG_000382.jpg,6,train,GROUP_000382,890f5926d99bf7f439c91af585a89c6725192e28de704b0fd16943c3b13d26fe,6df2d72293fba3bc
XIE24_ORIG_000383,class_006/XIE24_ORIG_000383.jpg,6,train,GROUP_000383,f7875ad055efa891d4cb229e927df4ee549bd4833a1be548207fc1f5281b1fb1,ad97b31876cb5b27
XIE24_ORIG_000384,class_006/XIE24_ORIG_000384.jpg,6,train,GROUP_000384,dd80ed2635b0e0d4414303ab6f24f8d3f5ca3f095d789698ea30f09bed734252,d07f9408ee58d287
XIE24_ORIG_000385,class_006/XIE24_ORIG_000385.jpg,6,train,GROUP_000385,6a462cfaa201fc50307ad4cb2e505ff164eb6c3d8c9940ca34c3dd24c2c1cb8b,ce002cebeaf047a0
XIE24_ORIG_000386,class_006/XIE24_ORIG_000386.jpg,6,train,GROUP_000386,974ca23e4f935b9819be1d76fd21fc1f52c60fd7189bf434fea5e96f6a3bc7db,17b12d3b341982d6
XIE24_ORIG_000387,class_006/XIE24_ORIG_000387.jpg,6,train,GROUP_000387,b512a32fcc93fd938d31b862c0dabbaacb1fff0c5bc8f74abdcef0f76dc1b3e1,ab83fa62093d591d
XIE24_ORIG_000388,class_006/XIE24_ORIG_000388.jpg,6,train,GROUP_000388,b9934a0326dc785aeacdaaa249ded53744c4eea944f2270b7dd5f5c5522adbae,a111826c9bb5f765
XIE24_ORIG_000389,class_006/XIE24_ORIG_000389.jpg,6,train,GROUP_000389,fa673bae7a5aac03d161432a96a7c59537b68d593ba5dd6205ac9ff77995201b,781d0c94d701a4ea
XIE24_ORIG_000390,class_006/XIE24_ORIG_000390.jpg,6,train,GROUP_000390,7d9bc8841947708d4e3b2efb57448102efc462509e4d63a6d0ebc543d4b33a75,945a75568b8c6043
XIE24_ORIG_000391,class_006/XIE24_ORIG_000391.jpg,6,train,GROUP_000391,4e7006802dfdff68c2a9fed6f13d2b7d96a34e834caa1af8516aeea93f35a816,5135a73f8ddcbf6b
XIE24_ORIG_000392,class_006/XIE24_ORIG_000392.jpg,6,train,GROUP_000392,a42edb97968704528cd1bce3d238b6837ce66a5ca5bc10fcf02aca9ff95d0821,d3f331217ed91254
XIE24_ORIG_000393,class_006/XIE24_ORIG_000393.jpg,6,train,GROUP_000393,713c9cb32db3a1f805341fe639eb05e57ce12f1e703d70166c53c778b27f2451,dcd975d84ca7e0e5
XIE24_ORIG_000394,class_006/XIE24_ORIG_000394.jpg,6,train,GROUP_000394,414f5f674f8b4bcbdb85be7b3e130b579ea00fcef7760f92ed31a70559ff80ad,34915f795691b7e7
XIE24_ORIG_000395,class_007/XIE24_ORIG_000395.jpg,7,train,GROUP_000395,4fb9c4afe29f4821c809763949ed430a2946e2bec3cd0ef545b614477b5b26bf,fbf7aead47b0b0e1
XIE24_ORIG_000396,class_007/XIE24_ORIG_000396.jpg,7,train,GROUP_000396,341b7d6efa5b16e21f98f4bce1a2a0fd570ab9e6949b57511e5c447680e2e18b,a42b084770c58a3e
XIE24_ORIG_000397,class_007/XIE24_ORIG_000397.jpg,7,train,GROUP_000397,d0b0046b8780a880be564532c85fefe73b0690144342e0f62480ed60caca13d3,a074e58aea2872db
XIE24_ORIG_000398,class_007/XIE24_ORIG_000398.jpg,7,train,GROUP_000398,f5fde98d3a4661df854d581568c62d582ebb1fc8e30d26e3cb03f5dac4638ec9,a3664c514c730882
XIE24_ORIG_000399,class_007/XIE24_ORIG_000399.jpg,7,train,GROUP_000399,e44a727c1f0f906c891094311647041cae19417bea62d97b80e3d2b5a6295603,23df5c0c21b09c78
XIE24_ORIG_000400,class_007/XIE24_ORIG_000400.jpg,7,train,GROUP_000400,cf4e75875e5e066d7cdb371d19e6302def2db36b21eb38f538229d04dd236449,0dd4d5362838f74f
XIE24_ORIG_000401,class_007/XIE24_ORIG_000401.jpg,7,train,GROUP_000401,f7d582fb99364da2b765ff38e55ae40d38565c42913cb3e55cd583db23e7c037,b5a0cce1299bfc61
XIE24_ORIG_000402,class_007/XIE24_ORIG_000402.jpg,7,train,GROUP_000402,ed69f37521cd7dd9e1b31b721e508ca40fcda02f6329ee09ff3c7326514ac6c2,f609c5d785d41f48
XIE24_ORIG_000403,class_007/XIE24_ORIG_000403.jpg,7,train,GROUP_000403,8bd916c72d7f1a891b66df6c9c0f61e06471899cffd2c23cbf5d458a8563f3f0,c6316a7c29048662
XIE24_ORIG_000404,class_007/XIE24_ORIG_000404.jpg,7,train,GROUP_000404,cef93bd6185729b8807a85a9ae34215daf269140309f67614b853e69b20e2e62,24c05f1464095156
XIE24_ORIG_000405,class_007/XIE24_ORIG_000405.jpg,7,train,GROUP_000405,7a48e4c4c4f6b8b4a147cd17045beaf8b38ca2f5cacd128f50165bef56633257,8b37c3785c49cddc
XIE24_ORIG_000406,class_007/XIE24_ORIG_000406.jpg,7,train,GROUP_000406,b4f3fc5572ec6ce84586cf97fe0dfbf43277c1fa2a3735deda1cf30361ecf957,4471bf27862b55f5
XIE24_ORIG_000407,class_007/XIE24_ORIG_000407.jpg,7,train,GROUP_000407,dabd6deb1b65d553090b41fca1c71e537174e5906902ebfd47c6629287239663,36fbd030e9b5c01e
XIE24_ORIG_000408,class_007/XIE24_ORIG_000408.jpg,7,train,GROUP_000408,7c05c0e311b406ecc7c52411769e925f916281f7227062912d6ebfd0a25d9d1e,498e4a1e074650d7
XIE24_ORIG_000409,class_007/XIE24_ORIG_000409.jpg,7,train,GROUP_000409,e6357781e6f6e15c70dac87380e51cce35f16e2544e377db90ccfe03ce8d9fad,2f49b03b0b890290
XIE24_ORIG_000410,class_007/XIE24_ORIG_000410.jpg,7,train,GROUP_000410,7cc33d7db4acfdcb4438048a9f29026e62f7067a552de95b76e96f43a2d67a30,de4d238b949981f3
XIE24_ORIG_000411,class_007/XIE24_ORIG_000411.jpg,7,train,GROUP_000411,0bb7d15976729ed30e209a27e81f252b33865d6cffc129db35f6f41d53c9e266,64d37e26e85bdbad
XIE24_ORIG_000412,class_007/XIE24_ORIG_000412.jpg,7,train,GROUP_000412,b6983f97404489e190154e9daae3db092e5ada3f22c65c978dc67ff16dc06954,8f16ebc43d847b91
XIE24_ORIG_000413,class_007/XIE24_ORIG_000413.jpg,7,train,GROUP_000413,9d1c5f31b2cc76f8cdb691502b71d2020aa43b7e9bf3927be30a05b45dcbf117,a5ef913c0f3c369f
XIE24_ORIG_000414,class_007/XIE24_ORIG_000414.jpg,7,train,GROUP_000414,4b917dcfba82d3a2f11e3911742b52b55601fea338f0d6544975cf0626c01f66,ce4513112f7ac3c3
XIE24_ORIG_000415,class_007/XIE24_ORIG_000415.jpg,7,train,GROUP_000415,667d997ebcb74831c0d76bdc42f33a526b130a932fd367f93bd80450db4dbd01,52fbd916f97f157f
XIE24_ORIG_000416,class_007/XIE24_ORIG_000416.jpg,7,train,GROUP_000416,fa5ceb5ad42cb275470be9933db6006678c19b137ab8b470bfda73afb26056e9,7878aee8d515fc23
XIE24_ORIG_000417,class_007/XIE24_ORIG_000417.jpg,7,train,GROUP_000417,ad9c6715e61c1e5e062e81786b154aefac975a7158580363d7ec8413e1550485,f9fb81641e4b55fd
XIE24_ORIG_000418,class_007/XIE24_ORIG_000418.jpg,7,train,GROUP_000418,9c36792ada43359758d83df1116640ce3fd3bafc542813e4af2324ee9d4f456d,4979a7c75c383ca0
XIE24_ORIG_000419,class_007/XIE24_ORIG_000419.jpg,7,train,GROUP_000419,e516964bfba9f4ca105074a5c6e82b7db87abfc6603806906a44a6df13f51506,a3e8f0b3d75ec77e
XIE24_ORIG_000420,class_007/XIE24_ORIG_000420.jpg,7,train,GROUP_000420,6502891e929baed8d688152e818f74aeec0ea2486a3dff12cdc465eb5b7fb8b6,5a1e430de5da1fc5
XIE24_ORIG_000421,class_007/XIE24_ORIG_000421.jpg,7,train,GROUP_000421,cef49daa97fe8d3144fd3271ad355fa0b7ee0ac2c66dd5c7eb138506429f53b8,03b74ea453071c42
XIE24_ORIG_000422,class_007/XIE24_ORIG_000422.jpg,7,train,GROUP_000422,b70be5e37c82f51ac9a26cce5d9f654f9b8be6032dd29ae56f91f398b60e5999,58c8c4abe55ff8c8
XIE24_ORIG_000423,class_007/XIE24_ORIG_000423.jpg,7,train,GROUP_000423,b8d76a291d9ee0cca509e50af0159821920fbe54b6c0d39dda0439da7d4d5a99,d70423c3fbe9ff04
XIE24_ORIG_000424,class_007/XIE24_ORIG_000424.jpg,7,train,GROUP_000424,52d750a2a8000b1ed5a17ea90585d4a50fe614e21aa89d641c4e212f5e9c4e5e,701c47917b8aa973
XIE24_ORIG_000425,class_007/XIE24_ORIG_000425.jpg,7,train,GROUP_000425,c2a40dab66a4f5fe83f410e018d9ea6a91d1f1b62891424baceb7e63f00286b8,e5f4e10f50dce20b
XIE24_ORIG_000426,class_007/XIE24_ORIG_000426.jpg,7,train,GROUP_000426,ac2b15210ce1b5b3bac1955085aba93f9a96bc64091e6b7aa7df499e43834072,591cebf079da8199
XIE24_ORIG_000427,class_007/XIE24_ORIG_000427.jpg,7,train,GROUP_000427,6967ad9d0b75701f49828cd1193e1706d36f376f785ac24b88181a31792dd9f0,8dddf38d76ef7ad9
XIE24_ORIG_000428,class_007/XIE24_ORIG_000428.jpg,7,train,GROUP_000428,c7f6868b86171a5d422d72196372d62ed8ae33ecfca551e599e22a9677bc70d9,0276b38d6a704126
XIE24_ORIG_000429,class_007/XIE24_ORIG_000429.jpg,7,train,GROUP_000429,9c580c549c8f83949e40bead8535aa947a5121f77af0b9e872219b104645c7c2,44484e74c3b6541c
XIE24_ORIG_000430,class_007/XIE24_ORIG_000430.jpg,7,train,GROUP_000430,18a02d6e15e52422654845776c62ac299f6ec554ef85860ed68b4298bd1497e1,08db7b08a46d5106
XIE24_ORIG_000431,class_007/XIE24_ORIG_000431.jpg,7,train,GROUP_000431,9b059470a250d02feed5afd3be785484b8293c5f311f973d831c102be0234b47,6cca05082a71f0f0
XIE24_ORIG_000432,class_007/XIE24_ORIG_000432.jpg,7,train,GROUP_000432,d5306542ed93ac3a564ef50e3d5c8191dc4c819428053d24961d48a54c6f37c3,426c8e0b0fe75332
XIE24_ORIG_000433,class_007/XIE24_ORIG_000433.jpg,7,train,GROUP_000433,f321883474e2b92f4dfb7c67eba980ad84e52d74a280ac87199e857ad0408e11,34a94cb226a0ae64
XIE24_ORIG_000434,class_007/XIE24_ORIG_000434.jpg,7,train,GROUP_000434,c5507490385c19aa101ae76345ffb7f2870edee522330ab81f9b0a1a76efe1c4,7988865fb7df832b
XIE24_ORIG_000435,class_007/XIE24_ORIG_000435.jpg,7,train,GROUP_000435,c9c5e0410e9300627de47db0140894f78ec06510a74d8a0db6f6af55917c9180,e2c07ebea3d21259
XIE24_ORIG_000436,class_007/XIE24_ORIG_000436.jpg,7,train,GROUP_000436,39d015be76693e3cc41a9da6c1fa047235765f7cc2befe59058ca8b7016d51a9,df33cbb75477859d
XIE24_ORIG_000437,class_007/XIE24_ORIG_000437.jpg,7,train,GROUP_000437,be07dc6e2c76762033e21cc66f3481a30c8cdcacf86a28a3c638208c19ce2370,e0af1a58615b6305
XIE24_ORIG_000438,class_007/XIE24_ORIG_000438.jpg,7,train,GROUP_000438,338939959a3c758fba7ec525d0f1cba2e31b52bda1d0aed0ea58be6811ef7795,bf7e58c068cfa164
XIE24_ORIG_000439,class_007/XIE24_ORIG_000439.jpg,7,train,GROUP_000439,1bfaa5c53222662b85abbf6672784879ea3f2612f2c4d90b43f32711cecfe17b,9c2301a4da49b21a
XIE24_ORIG_000440,class_007/XIE24_ORIG_000440.jpg,7,train,GROUP_000440,d60e1c9c2bf9c7af9fe316a63d16b3dc147d1e3af9b258e7f2bbd71ebef89df7,695e1a5785a7abe5
